qacver	saccver	bitscore	evalue	qlen	slen	length	qcovs	pident	taxid
WP_002854338.1	WP_019556998.1	57.6	0.000108	820	598	209	25	21.053	131540
WP_002854338.1	OHD12411.1	58	0.000108	820	821	213	24	23.005	1802174
WP_002854338.1	WP_126387922.1	58	0.000108	820	904	377	42	19.098	685565
WP_002854338.1	WP_105646437.1	57.6	0.000109	820	576	148	17	18.243	1848729
WP_002854338.1	WP_042236859.1	57.6	0.000109	820	577	311	37	16.72	446
WP_002854338.1	WP_122140492.1	57.6	0.000109	820	503	348	42	15.517	823
WP_002854338.1	TGG91860.1	57.2	0.000109	820	395	250	27	18.4	2507553
WP_002854338.1	WP_112431757.1	58	0.000109	820	687	355	42	18.31	1825093
WP_002854338.1	XP_014050060.1	58.4	0.000109	820	1964	386	46	18.135	8030
WP_002854338.1	XP_007750738.1	57.6	0.000109	820	574	231	26	22.511	1182543
WP_002854338.1	XP_023970732.1	58.4	0.000109	820	1976	553	63	15.913	9755
WP_002854338.1	WP_070067333.1	56.1	0.000109	820	243	208	24	17.788	392547;1961113
WP_002854338.1	WP_061286777.1	58	0.00011	820	1197	507	58	14.99	173
WP_002854338.1	WP_006454675.1	57.2	0.00011	820	408	231	28	16.017	91464
WP_002854338.1	OLE36250.1	58	0.00011	820	1211	196	23	20.918	1805101
WP_002854338.1	WP_028084319.1	58	0.00011	820	1211	537	78	16.201	109265
WP_002854338.1	WP_028084319.1	55.3	0.000868	820	1211	480	78	14.583	109265
WP_002854338.1	WP_058952796.1	58	0.00011	820	836	430	48	18.14	1519
WP_002854338.1	WP_058952796.1	57.2	0.000176	820	836	394	48	17.766	1519
WP_002854338.1	WP_055172479.1	58	0.00011	820	1005	199	74	23.116	47678
WP_002854338.1	WP_055172479.1	56.5	0.000342	820	1005	659	74	17.147	47678
WP_002854338.1	WP_106687175.1	57.6	0.00011	820	463	264	31	21.97	444051;2109943;2109944
WP_002854338.1	OPY72901.1	57.6	0.000111	820	562	406	45	16.01	1811702
WP_002854338.1	RKU09260.1	58	0.000111	820	658	259	45	21.236	2026781
WP_002854338.1	RKU09260.1	57.2	0.000174	820	658	395	45	16.962	2026781
WP_002854338.1	WP_110540012.1	57.6	0.000111	820	577	317	37	18.297	446
WP_002854338.1	OFY32550.1	57.2	0.000111	820	372	251	30	19.124	1797343;1797367;1797374
WP_002854338.1	OYT72129.1	56.5	0.000111	820	305	270	30	19.63	2012634;2012635;2033014
WP_002854338.1	WP_014100156.1	58	0.000111	820	1023	270	28	21.481	458033;981222
WP_002854338.1	WP_026723675.1	58	0.000111	820	664	407	46	18.182	1173023
WP_002854338.1	WP_020715503.1	58	0.000111	820	1265	196	23	20.408	1267534
WP_002854338.1	WP_135525208.1	58	0.000111	820	1004	276	27	19.928	2562683
WP_002854338.1	WP_011305059.1	58	0.000111	820	1138	481	54	18.087	2208;269797;1434109
WP_002854338.1	WP_012712519.1	56.5	0.000111	820	302	240	28	19.167	43080;426118;427317
WP_002854338.1	RLB29928.1	55.3	0.000112	820	213	187	21	24.064	1906666;2026735
WP_002854338.1	WP_096999615.1	58	0.000112	820	870	369	44	18.97	198703
WP_002854338.1	WP_096999615.1	55.7	0.000605	820	870	228	44	25.877	198703
WP_002854338.1	TKY53116.1	58	0.000112	820	1052	478	55	18.201	455371
WP_002854338.1	WP_116477807.1	56.1	0.000112	820	250	219	25	18.721	2072417
WP_002854338.1	WP_124154708.1	58	0.000112	820	1424	486	54	16.049	1458930
WP_002854338.1	WP_105765834.1	58	0.000112	820	1100	389	46	16.967	1255
WP_002854338.1	WP_131476093.1	58	0.000112	820	1004	443	51	19.865	2529433
WP_002854338.1	WP_122271856.1	58	0.000112	820	1005	199	74	23.116	47678
WP_002854338.1	WP_122271856.1	57.2	0.000202	820	1005	657	74	17.199	47678
WP_002854338.1	XP_005703244.1	58	0.000112	820	842	372	43	15.591	130081
WP_002854338.1	WP_096535615.1	56.8	0.000113	820	310	226	27	19.027	92942;1091006
WP_002854338.1	GBB89783.1	58	0.000113	820	1141	276	31	17.029	94130
WP_002854338.1	VTR42814.1	57.6	0.000113	820	656	207	25	19.324	715
WP_002854338.1	ELK11308.1	58	0.000113	820	1287	469	49	16.844	9402
WP_002854338.1	WP_002101447.1	58	0.000114	820	1197	507	58	14.99	173;1049804
WP_002854338.1	WP_092117929.1	58	0.000114	820	996	219	24	24.201	1855396
WP_002854338.1	WP_012671145.1	58	0.000114	820	767	403	48	16.625	159;565034
WP_002854338.1	XP_022780029.1	58.4	0.000114	820	2111	341	42	15.836	50429
WP_002854338.1	XP_029231128.1	58	0.000114	820	714	223	25	18.834	83891
WP_002854338.1	WP_086760871.1	57.6	0.000114	820	667	353	42	15.864	1932667
WP_002854338.1	RKY53015.1	58	0.000114	820	1147	253	30	16.996	2026760
WP_002854338.1	RKY32590.1	58	0.000114	820	1078	217	25	20.737	2035772
WP_002854338.1	PYK46026.1	58	0.000115	820	762	400	44	18	2026799
WP_002854338.1	GAX24515.1	57.2	0.000115	820	452	111	12	24.324	1519565
WP_002854338.1	WP_032601453.1	58	0.000115	820	1002	239	25	21.339	817
WP_002854338.1	WP_022301065.1	58	0.000115	820	1003	192	21	21.875	816;818;674529;1077285;1263044;1739298
WP_002854338.1	WP_000356650.1	58	0.000115	820	688	236	26	20.339	173;1049927
WP_002854338.1	OQZ03653.1	57.6	0.000115	820	560	379	43	17.414	1961113
WP_002854338.1	PFX31992.1	58.4	0.000115	820	2147	341	42	15.836	50429
WP_002854338.1	OFZ12775.1	57.6	0.000115	820	467	320	34	17.188	1797361
WP_002854338.1	BAW97228.1	56.5	0.000116	820	301	229	26	21.397	1827144
WP_002854338.1	OFZ54569.1	57.6	0.000116	820	653	239	28	20.921	1797397;1797404
WP_002854338.1	PYV41247.1	57.6	0.000116	820	533	385	39	15.325	1978231
WP_002854338.1	WP_014031624.1	57.6	0.000116	820	466	223	26	16.592	111501;886377
WP_002854338.1	WP_129653096.1	58	0.000116	820	1007	389	45	20.823	552546
WP_002854338.1	WP_013719428.1	57.2	0.000116	820	432	458	54	14.192	2223;990316
WP_002854338.1	RPJ16309.1	57.2	0.000116	820	451	161	19	18.634	2049433
WP_002854338.1	WP_006623935.1	57.6	0.000117	820	530	399	46	16.541	118562;459495
WP_002854338.1	WP_084681168.1	58	0.000117	820	1026	361	41	18.837	53329
WP_002854338.1	RPH48770.1	57.6	0.000117	820	597	279	28	20.072	2049433
WP_002854338.1	OFX83773.1	58	0.000117	820	769	282	29	19.149	1797332;1797341
WP_002854338.1	WP_115886385.1	58	0.000117	820	1005	468	51	16.88	1265740
WP_002854338.1	CRK97337.1	58.4	0.000118	820	3115	290	34	16.897	568069
WP_002854338.1	WP_128539282.1	55.3	0.000118	820	219	227	27	16.3	2498856
WP_002854338.1	XP_022780028.1	58	0.000118	820	2113	341	42	15.836	50429
WP_002854338.1	OGI09719.1	57.6	0.000118	820	598	461	54	15.835	1801608;1801609
WP_002854338.1	RMZ91947.1	58	0.000118	820	1181	242	29	16.529	2249418
WP_002854338.1	WP_121620831.1	55.3	0.000118	820	220	178	20	18.539	189381
WP_002854338.1	RLA81584.1	57.6	0.000119	820	586	230	49	20.435	2026735
WP_002854338.1	RLA81584.1	54.9	0.000828	820	586	421	49	14.252	2026735
WP_002854338.1	WP_115538115.1	58	0.000119	820	1280	465	51	16.344	77022;2108055
WP_002854338.1	WP_114759132.1	57.2	0.000119	820	467	284	33	20.07	2184000
WP_002854338.1	PID78182.1	58	0.00012	820	762	694	80	16.859	2026735
WP_002854338.1	WP_081699674.1	56.5	0.00012	820	307	229	26	21.397	1407650
WP_002854338.1	WP_133068992.1	57.6	0.00012	820	603	311	38	19.936	2546219
WP_002854338.1	WP_070453407.1	58	0.00012	820	1557	311	36	17.685	1581093
WP_002854338.1	WP_017751638.1	58	0.00012	820	836	417	46	18.225	1519
WP_002854338.1	CBK91668.1	56.8	0.00012	820	320	295	35	17.288	657318
WP_002854338.1	WP_036488487.1	57.2	0.00012	820	387	372	44	14.785	1541065
WP_002854338.1	WP_116218384.1	58	0.00012	820	1007	389	45	22.108	2135618
WP_002854338.1	WP_009784626.1	58	0.00012	820	1107	641	76	15.757	313612
WP_002854338.1	WP_119849594.1	57.6	0.00012	820	656	207	25	19.324	1401
WP_002854338.1	KRX17084.1	58	0.00012	820	1783	362	42	15.193	6336
WP_002854338.1	WP_098993916.1	57.6	0.00012	820	718	363	48	19.559	851;76857
WP_002854338.1	WP_098993916.1	55.3	0.000733	820	718	403	48	17.618	851;76857
WP_002854338.1	TET92955.1	58	0.000121	820	794	660	79	15.606	2049433
WP_002854338.1	TET92955.1	56.1	0.000461	820	794	394	79	16.244	2049433
WP_002854338.1	WP_048154623.1	58	0.000121	820	1928	690	80	15.797	1434099
WP_002854338.1	WP_048154623.1	58	0.00015	820	1928	546	80	12.454	1434099
WP_002854338.1	WP_125487992.1	58	0.000121	820	1254	195	23	20.513	570835
WP_002854338.1	XP_017170675.1	58	0.000121	820	1760	476	50	18.908	10090
WP_002854338.1	OLC42814.1	57.6	0.000121	820	546	418	48	19.378	1805269
WP_002854338.1	OLC42814.1	56.8	0.000185	820	546	407	48	16.216	1805269
WP_002854338.1	CCY24596.1	56.5	0.000121	820	309	227	27	18.502	1262759
WP_002854338.1	XP_001033110.2	58.4	0.000121	820	3036	554	64	16.065	312017
WP_002854338.1	EQB63774.1	57.6	0.000121	820	576	538	61	18.216	1379698;1802788
WP_002854338.1	KJV52723.1	56.1	0.000122	820	251	204	24	27.451	1359184
WP_002854338.1	RSL17412.1	58	0.000122	820	1259	195	23	20.513	570835
WP_002854338.1	WP_131974938.1	57.6	0.000122	820	605	110	13	22.727	1521931
WP_002854338.1	WP_070612452.1	58	0.000122	820	1003	192	21	21.875	1739319
WP_002854338.1	WP_020763700.1	57.6	0.000122	820	688	236	26	20.763	29507;561005;1240687
WP_002854338.1	WP_057177582.1	58	0.000122	820	1280	465	51	16.344	1747196
WP_002854338.1	WP_048115887.1	57.6	0.000122	820	600	337	40	20.475	1580092
WP_002854338.1	RIA88923.1	58	0.000123	820	1297	272	31	18.015	658196
WP_002854338.1	OQX90604.1	58	0.000123	820	798	449	48	16.927	1970774
WP_002854338.1	WP_017894625.1	58	0.000123	820	836	430	48	18.14	1519;1408889
WP_002854338.1	WP_017894625.1	56.8	0.000225	820	836	394	48	17.766	1519;1408889
WP_002854338.1	OQX03019.1	58	0.000123	820	837	207	24	21.256	1934248
WP_002854338.1	WP_106932578.1	58	0.000123	820	974	351	40	17.379	2072846
WP_002854338.1	WP_138851877.1	58	0.000123	820	1103	372	40	15.86	2583587
WP_002854338.1	PIE88641.1	58	0.000123	820	1104	636	65	15.409	1898104
WP_002854338.1	WP_108373004.1	58	0.000123	820	1008	218	25	20.183	2162713
WP_002854338.1	XP_028795526.1	58	0.000123	820	930	488	56	18.238	207710
WP_002854338.1	TDH29214.1	58	0.000123	820	1013	214	25	23.364	2547429
WP_002854338.1	WP_009185048.1	57.2	0.000123	820	471	261	30	22.222	645110;1225176
WP_002854338.1	GAD96891.1	58	0.000123	820	1395	292	34	19.178	1356009
WP_002854338.1	PCK01413.1	57.6	0.000124	820	609	448	53	16.741	2021391
WP_002854338.1	PYT12529.1	57.6	0.000124	820	541	262	30	19.847	1978231
WP_002854338.1	OLA78274.1	57.6	0.000124	820	585	424	44	18.396	1897008
WP_002854338.1	OYU54158.1	57.6	0.000124	820	720	664	76	15.06	2015574
WP_002854338.1	WP_111378468.1	57.2	0.000124	820	464	285	33	21.053	237
WP_002854338.1	PPR65293.1	56.8	0.000124	820	357	195	23	20.513	2013073
WP_002854338.1	TLZ52796.1	58	0.000124	820	819	224	26	16.071	1913989
WP_002854338.1	WP_016752730.1	57.6	0.000124	820	688	236	26	20.763	29507
WP_002854338.1	WP_020765043.1	57.6	0.000124	820	688	236	26	20.763	171;29507;1218584;1799529
WP_002854338.1	WP_022482126.1	57.6	0.000124	820	616	224	26	19.643	1262835;1916232;2137880
WP_002854338.1	WP_004071587.1	56.8	0.000124	820	336	236	29	19.492	2293;879212
WP_002854338.1	XP_021262708.1	57.6	0.000125	820	517	199	23	19.095	8996
WP_002854338.1	WP_057118569.1	57.2	0.000125	820	464	277	32	20.578	237;1278758;1736610
WP_002854338.1	WP_041445711.1	56.8	0.000125	820	386	232	27	18.966	336261
WP_002854338.1	OQY29800.1	57.6	0.000125	820	613	404	47	19.307	1971726
WP_002854338.1	WP_120557117.1	57.2	0.000125	820	493	234	27	21.795	2316722
WP_002854338.1	WP_061230286.1	57.6	0.000125	820	688	236	26	20.339	173
WP_002854338.1	RIA84922.1	58	0.000125	820	1275	347	39	18.732	658196
WP_002854338.1	OLA78175.1	57.6	0.000125	820	616	224	26	19.643	1897008
WP_002854338.1	RLB82445.1	56.8	0.000126	820	336	205	25	18.049	2026735
WP_002854338.1	CRK97338.1	58	0.000126	820	3139	290	34	16.897	568069
WP_002854338.1	RMF61219.1	58	0.000126	820	1055	261	27	19.54	2212469
WP_002854338.1	OIP29907.1	56.1	0.000126	820	256	219	27	17.808	1805125
WP_002854338.1	EJG03089.1	57.2	0.000126	820	445	277	32	20.578	1202532
WP_002854338.1	WP_061256725.1	57.6	0.000126	820	688	236	26	20.339	173
WP_002854338.1	RIK81201.1	58	0.000127	820	981	427	47	18.501	2172550
WP_002854338.1	ETR72203.1	57.6	0.000127	820	517	272	30	18.382	890399
WP_002854338.1	WP_081766662.1	56.8	0.000127	820	337	236	28	20.763	1450694
WP_002854338.1	WP_069805623.1	57.6	0.000127	820	687	390	43	17.179	732234
WP_002854338.1	WP_004781419.1	57.6	0.000127	820	688	236	26	20.763	29507;1193049
WP_002854338.1	WP_114676945.1	57.6	0.000128	820	669	243	26	18.519	1784713
WP_002854338.1	PPR75898.1	57.6	0.000128	820	628	410	43	16.829	2013066
WP_002854338.1	PWL77018.1	57.6	0.000128	820	523	510	59	16.471	2137880
WP_002854338.1	WP_008053469.1	57.6	0.000128	820	530	399	46	16.541	376219
WP_002854338.1	WP_091905938.1	58	0.000128	820	996	198	21	19.192	361210;1855397;1855399
WP_002854338.1	WP_019539456.1	58	0.000128	820	996	219	24	24.201	294710
WP_002854338.1	RPI17142.1	57.2	0.000129	820	431	386	77	16.839	2026749
WP_002854338.1	RPI17142.1	55.7	0.000428	820	431	381	77	17.323	2026749
WP_002854338.1	WP_035095286.1	58	0.000129	820	1191	323	33	19.505	1443666
WP_002854338.1	OGX32970.1	57.2	0.000129	820	511	395	44	15.696	1801865;1801869
WP_002854338.1	WP_011611936.1	57.6	0.000129	820	649	404	46	18.317	1206;203124
WP_002854338.1	RIB26923.1	58	0.000129	820	1369	638	77	17.085	44941
WP_002854338.1	WP_082823460.1	57.6	0.00013	820	687	227	27	18.062	1801628
WP_002854338.1	WP_004764655.1	57.6	0.00013	820	688	238	26	20.168	29507;1049966
WP_002854338.1	XP_004773368.1	58	0.00013	820	1890	518	79	17.375	9669
WP_002854338.1	XP_004773368.1	56.5	0.000394	820	1890	425	79	16.471	9669
WP_002854338.1	TFF97056.1	58	0.00013	820	1077	538	58	15.985	2053489
WP_002854338.1	RKY39675.1	57.2	0.00013	820	406	257	30	18.288	2035772
WP_002854338.1	WP_054551822.1	58	0.00013	820	1082	392	44	15.816	570156
WP_002854338.1	TAL39071.1	57.6	0.00013	820	778	391	79	16.88	2202144
WP_002854338.1	TAL39071.1	57.6	0.000135	820	778	277	79	17.69	2202144
WP_002854338.1	TAL39071.1	57.2	0.000188	820	778	651	79	17.972	2202144
WP_002854338.1	TAL39071.1	56.1	0.000435	820	778	326	79	17.791	2202144
WP_002854338.1	WP_058999482.1	57.2	0.00013	820	459	396	45	16.162	1552121
WP_002854338.1	RUR84906.1	56.1	0.00013	820	271	175	21	21.714	211165
WP_002854338.1	WP_125236613.1	57.2	0.000131	820	493	440	48	17.045	2491048
WP_002854338.1	WP_004761399.1	57.6	0.000131	820	688	236	26	20.763	29507;38345;1049945;1049968
WP_002854338.1	WP_004779851.1	57.6	0.000131	820	688	238	26	20.168	29507;1193050
WP_002854338.1	WP_027630988.1	58	0.000131	820	1116	571	65	14.711	29355
WP_002854338.1	OHB68250.1	57.2	0.000131	820	458	195	23	19.487	1801966
WP_002854338.1	AKB64319.1	58	0.000131	820	1711	580	64	17.586	213585
WP_002854338.1	AKB64319.1	56.5	0.000354	820	1711	259	64	21.622	213585
WP_002854338.1	AKB64319.1	55.7	0.000716	820	1711	417	64	15.827	213585
WP_002854338.1	PYT47156.1	57.6	0.000131	820	555	304	36	19.079	1978231
WP_002854338.1	PQM55387.1	57.6	0.000132	820	755	379	45	16.359	1904441
WP_002854338.1	WP_048046359.1	58	0.000132	820	1822	580	97	17.586	2209
WP_002854338.1	WP_048046359.1	56.5	0.000357	820	1822	259	97	21.622	2209
WP_002854338.1	WP_048046359.1	55.7	0.000728	820	1822	417	97	15.827	2209
WP_002854338.1	WP_048046359.1	55.3	0.000863	820	1822	697	97	14.921	2209
WP_002854338.1	OIR21019.1	56.8	0.000133	820	374	269	32	17.844	1888995
WP_002854338.1	WP_004751483.1	57.6	0.000133	820	688	236	26	20.763	29507;437752;1049941;1049942;1049946;1049964;1193045;1218583;1240688
WP_002854338.1	WP_081099017.1	57.6	0.000133	820	644	344	37	16.86	28183
WP_002854338.1	WP_071250311.1	58	0.000133	820	1279	398	45	15.578	77022;940191;1170768
WP_002854338.1	DAB21902.1	56.1	0.000133	820	283	289	35	19.031	1916319
WP_002854338.1	AWJ66085.1	56.5	0.000134	820	331	238	28	21.008	77133
WP_002854338.1	WP_002701715.1	58	0.000134	820	1088	291	31	21.306	1027;313606
WP_002854338.1	RLD31914.1	57.6	0.000134	820	994	242	27	19.421	1898104
WP_002854338.1	WP_073592774.1	56.8	0.000134	820	345	227	27	18.062	71191;454136
WP_002854338.1	WP_017304659.1	57.2	0.000134	820	507	439	47	18.223	54311
WP_002854338.1	WP_017304659.1	55.7	0.000415	820	507	444	47	17.342	54311
WP_002854338.1	PIS35568.1	57.6	0.000134	820	652	122	14	25.41	2014322
WP_002854338.1	AAR24495.1	56.1	0.000134	820	275	278	33	14.748	247023
WP_002854338.1	OGW18461.1	57.6	0.000134	820	580	398	47	17.085	1801687
WP_002854338.1	OGW18461.1	55.7	0.000424	820	580	247	47	21.053	1801687
WP_002854338.1	WP_099687411.1	55.3	0.000134	820	221	214	25	18.692	2048263
WP_002854338.1	WP_072877053.1	57.6	0.000134	820	1007	389	45	22.365	1055723
WP_002854338.1	ODT94174.1	57.6	0.000134	820	645	283	32	21.555	1660167;1895840
WP_002854338.1	RKY83345.1	57.6	0.000134	820	757	451	50	16.851	2172550
WP_002854338.1	WP_109485759.1	58	0.000134	820	1397	623	70	16.372	1002691
WP_002854338.1	AAM29874.1	58	0.000135	820	1711	581	64	17.212	192952
WP_002854338.1	AAM29874.1	56.5	0.000357	820	1711	259	64	21.622	192952
WP_002854338.1	AAM29874.1	55.7	0.000741	820	1711	417	64	15.827	192952
WP_002854338.1	XP_027903400.1	58	0.000135	820	1086	263	29	15.589	3917
WP_002854338.1	XP_022754798.1	57.6	0.000135	820	1026	287	32	16.376	66656
WP_002854338.1	WP_103112096.1	57.6	0.000135	820	943	229	26	20.961	1126;449468
WP_002854338.1	WP_047110874.1	57.6	0.000135	820	767	403	48	16.625	159
WP_002854338.1	WP_047114061.1	57.6	0.000135	820	768	403	48	16.625	159
WP_002854338.1	WP_026976674.1	57.2	0.000135	820	469	280	33	20.357	150172
WP_002854338.1	RZK52980.1	57.6	0.000135	820	581	220	26	22.727	1411316
WP_002854338.1	AKB67674.1	58	0.000136	820	1711	580	64	17.586	1434114
WP_002854338.1	AKB67674.1	56.5	0.000366	820	1711	259	64	21.622	1434114
WP_002854338.1	AKB67674.1	55.7	0.000734	820	1711	417	64	15.827	1434114
WP_002854338.1	AKB40093.1	58	0.000136	820	1711	580	64	17.586	1434117
WP_002854338.1	AKB40093.1	56.5	0.000363	820	1711	259	64	21.622	1434117
WP_002854338.1	AKB40093.1	55.7	0.000741	820	1711	417	64	15.827	1434117
WP_002854338.1	SEQ06400.1	56.5	0.000136	820	317	203	23	22.66	419940
WP_002854338.1	WP_048045838.1	58	0.000136	820	1822	580	97	17.586	2209
WP_002854338.1	WP_048045838.1	56.5	0.000363	820	1822	259	97	21.622	2209
WP_002854338.1	WP_048045838.1	55.7	0.000747	820	1822	417	97	15.827	2209
WP_002854338.1	WP_048045838.1	55.3	0.00087	820	1822	697	97	14.921	2209
WP_002854338.1	RKX85931.1	57.6	0.000136	820	814	394	75	17.513	2202144
WP_002854338.1	RKX85931.1	56.8	0.000247	820	814	408	75	17.157	2202144
WP_002854338.1	KFM61828.1	57.6	0.000136	820	765	215	24	20.93	407821
WP_002854338.1	PYL88643.1	57.6	0.000136	820	737	239	28	20.921	2026799
WP_002854338.1	EMY26400.1	57.6	0.000136	820	974	628	72	13.854	1085541
WP_002854338.1	XP_020772244.1	58	0.000137	820	1897	425	46	14.824	9880
WP_002854338.1	WP_092171103.1	57.2	0.000137	820	470	240	27	21.667	1416801
WP_002854338.1	WP_052045179.1	57.2	0.000137	820	450	386	45	14.508	1219;167545
WP_002854338.1	WP_048040143.1	58	0.000137	820	1822	580	64	17.586	2209
WP_002854338.1	WP_048040143.1	56.5	0.00037	820	1822	259	64	21.622	2209
WP_002854338.1	WP_048040143.1	55.7	0.000741	820	1822	417	64	15.827	2209
WP_002854338.1	WP_048041584.1	58	0.000137	820	1822	580	97	17.586	2209
WP_002854338.1	WP_048041584.1	56.5	0.000367	820	1822	259	97	21.622	2209
WP_002854338.1	WP_048041584.1	55.7	0.000747	820	1822	417	97	15.827	2209
WP_002854338.1	WP_048041584.1	55.3	0.000849	820	1822	697	97	14.921	2209
WP_002854338.1	RLB67709.1	57.6	0.000137	820	974	204	24	19.608	2026735
WP_002854338.1	OFY23347.1	57.6	0.000138	820	1065	303	31	16.502	1797342;1797366
WP_002854338.1	WP_129508357.1	57.2	0.000138	820	433	260	30	21.923	2026760
WP_002854338.1	WP_004768120.1	57.6	0.000138	820	688	236	26	20.763	29507;1193048
WP_002854338.1	WP_004770008.1	57.6	0.000138	820	688	236	26	20.763	29507;1193046;1193047
WP_002854338.1	PIS30778.1	57.2	0.000138	820	434	223	31	19.283	1975524
WP_002854338.1	PIS30778.1	54.5	0.000896	820	434	256	31	20.703	1975524
WP_002854338.1	WP_029781347.1	57.6	0.000138	820	679	238	26	19.748	173
WP_002854338.1	OUW01472.1	57.6	0.000138	820	601	453	54	18.543	1986667
WP_002854338.1	WP_012163658.1	55.7	0.000139	820	237	237	26	21.519	155978;329726
WP_002854338.1	XP_012901692.1	58	0.000139	820	1880	518	79	17.375	9669
WP_002854338.1	XP_012901692.1	57.6	0.000163	820	1880	425	79	16	9669
WP_002854338.1	WP_002189297.1	57.6	0.000139	820	688	238	26	19.748	173;176;38347;1193039;1279460
WP_002854338.1	RLI86126.1	57.2	0.000139	820	449	206	24	17.476	2250258
WP_002854338.1	KPA35077.1	57.2	0.000139	820	540	236	26	20.339	173;211880;766041
WP_002854338.1	OGC92362.1	57.6	0.000139	820	693	252	30	16.667	1797253;1797261
WP_002854338.1	WP_132225843.1	57.2	0.000139	820	500	365	42	16.164	1796635
WP_002854338.1	WP_057952550.1	57.6	0.000139	820	649	312	37	15.705	1307839
WP_002854338.1	PYS84239.1	56.8	0.000139	820	395	259	30	18.533	1978231
WP_002854338.1	XP_017472264.1	57.6	0.00014	820	671	278	33	16.906	28612
WP_002854338.1	WP_089687234.1	56.8	0.00014	820	358	195	23	19.487	1075417
WP_002854338.1	CCY23766.1	55.7	0.00014	820	259	252	30	19.841	1262759
WP_002854338.1	OGI18185.1	57.6	0.00014	820	622	449	50	18.04	1801610;1801611
WP_002854338.1	WP_000356653.1	57.6	0.00014	820	688	238	26	20.168	173;1049933
WP_002854338.1	WP_045871261.1	58	0.00014	820	2042	358	39	21.508	1161;1188;1973485
WP_002854338.1	WP_081695641.1	57.6	0.000141	820	619	295	35	16.949	54307
WP_002854338.1	POI29517.1	56.8	0.000141	820	382	200	23	20.5	9083
WP_002854338.1	WP_122967159.1	57.6	0.000141	820	996	219	24	24.201	2382159
WP_002854338.1	WP_104619232.1	57.6	0.000141	820	631	419	48	15.99	84378
WP_002854338.1	WP_014854940.1	56.8	0.000141	820	388	370	38	18.108	1134405;1191523
WP_002854338.1	WP_048178076.1	57.6	0.000142	820	1091	487	54	14.784	1434100
WP_002854338.1	RDD43639.1	58	0.000142	820	1307	704	78	16.619	287889
WP_002854338.1	WP_111283196.1	57.2	0.000142	820	464	277	32	20.939	687844
WP_002854338.1	WP_083792340.1	57.6	0.000142	820	725	308	33	19.481	388401
WP_002854338.1	RZD37011.1	56.8	0.000143	820	374	251	30	19.124	2026739
WP_002854338.1	PMP70312.1	57.6	0.000143	820	910	266	31	22.18	477976
WP_002854338.1	PYT84397.1	56.1	0.000143	820	273	196	23	21.429	1978231
WP_002854338.1	WP_015121989.1	57.6	0.000143	820	1173	721	79	15.673	373994
WP_002854338.1	WP_118371999.1	56.5	0.000143	820	320	295	35	16.949	39491
WP_002854338.1	PIQ92862.1	57.6	0.000143	820	652	122	14	25.41	2014330
WP_002854338.1	XP_021996441.1	57.6	0.000144	820	1076	267	30	15.356	4232
WP_002854338.1	WP_002759111.1	58	0.000144	820	1539	582	65	17.01	1126;1160286
WP_002854338.1	XP_021515475.1	58	0.000144	820	1640	521	59	15.547	10047
WP_002854338.1	WP_000356651.1	57.6	0.000145	820	688	236	26	20.339	173;44275;211882;267671;338215;436145;996802;996803;1001588;1001590;1001598;1049795;1049819;1049903;1049904;1049910;1049920;1049922;1049923;1049930;1049931;1049932;1049934;1049935;1049937;1049940;1085541;1193019;1193028;1193040;1193060;1218577;1218578;1218579;1249484;1395589
